Date,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
1/1/2020,90000,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90000,<2007,Battery Electric,OTHER/UNK,Heavy,4
1/1/2020,90000,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
1/1/2020,90000,<2007,Gasoline,OTHER/UNK,Heavy,22
1/1/2020,90000,<2007,Diesel and Diesel Hybrid,Unk,Heavy,38
1/1/2020,90000,<2007,Gasoline,Unk,Heavy,33
1/1/2020,90000,<2007,Diesel and Diesel Hybrid,WHITE,Heavy,19
1/1/2020,90001,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,25
1/1/2020,90001,2007,Gasoline,OTHER/UNK,Heavy,7
1/1/2020,90001,2008,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,12
1/1/2020,90001,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,52
1/1/2020,90001,2008,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,90001,2009,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,22
1/1/2020,90001,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,22
1/1/2020,90001,2009,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90001,2009,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,90001,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,25
1/1/2020,90001,2011,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,11
1/1/2020,90001,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,26
1/1/2020,90001,2011,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,90001,2011,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90001,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,24
1/1/2020,90001,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,28
1/1/2020,90001,2012,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90001,2012,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90001,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,30
1/1/2020,90001,2013,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90001,2014,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,16
1/1/2020,90001,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
1/1/2020,90001,2014,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90001,2014,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90001,2015,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,11
1/1/2020,90001,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,90001,2015,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,90001,2015,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90001,2015,Other,OTHER/UNK,Heavy,1
1/1/2020,90001,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,22
1/1/2020,90001,2016,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90001,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
1/1/2020,90001,2017,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90001,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
1/1/2020,90001,2018,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90001,2018,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90001,2018,Other,OTHER/UNK,Heavy,3
1/1/2020,90001,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
1/1/2020,90001,2019,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90001,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,90001,<2007,Diesel and Diesel Hybrid,CHEVROLET,Heavy,21
1/1/2020,90001,<2007,Gasoline,CHEVROLET,Heavy,58
1/1/2020,90001,<2007,Diesel and Diesel Hybrid,FORD,Heavy,58
1/1/2020,90001,<2007,Gasoline,FORD,Heavy,58
1/1/2020,90001,<2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,27
1/1/2020,90001,<2007,Diesel and Diesel Hybrid,GMC,Heavy,17
1/1/2020,90001,<2007,Gasoline,GMC,Heavy,30
1/1/2020,90001,<2007,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,38
1/1/2020,90001,<2007,Diesel and Diesel Hybrid,ISUZU,Heavy,32
1/1/2020,90001,<2007,Gasoline,ISUZU,Heavy,15
1/1/2020,90001,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,44
1/1/2020,90001,<2007,Gasoline,OTHER/UNK,Heavy,28
1/1/2020,90001,<2007,Other,OTHER/UNK,Heavy,4
1/1/2020,90001,Unk,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90002,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
1/1/2020,90002,2007,Gasoline,OTHER/UNK,Heavy,4
1/1/2020,90002,2008,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,12
1/1/2020,90002,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,21
1/1/2020,90002,2008,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90002,2009,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,12
1/1/2020,90002,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,20
1/1/2020,90002,2010,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,18
1/1/2020,90002,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
1/1/2020,90002,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,22
1/1/2020,90002,2011,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90002,2011,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90002,2011,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,90002,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,17
1/1/2020,90002,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
1/1/2020,90002,2013,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,13
1/1/2020,90002,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
1/1/2020,90002,2013,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90002,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
1/1/2020,90002,2014,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,90002,2014,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90002,2015,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
1/1/2020,90002,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
1/1/2020,90002,2015,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,90002,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,90002,2016,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90002,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90002,2017,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90002,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,90002,2018,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90002,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
1/1/2020,90002,2019,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90002,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,90002,<2007,Diesel and Diesel Hybrid,CHEVROLET,Heavy,13
1/1/2020,90002,<2007,Gasoline,CHEVROLET,Heavy,30
1/1/2020,90002,<2007,Diesel and Diesel Hybrid,FORD,Heavy,42
1/1/2020,90002,<2007,Gasoline,FORD,Heavy,47
1/1/2020,90002,<2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,26
1/1/2020,90002,<2007,Diesel and Diesel Hybrid,GMC,Heavy,15
1/1/2020,90002,<2007,Gasoline,GMC,Heavy,24
1/1/2020,90002,<2007,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,14
1/1/2020,90002,<2007,Diesel and Diesel Hybrid,ISUZU,Heavy,21
1/1/2020,90002,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,36
1/1/2020,90002,<2007,Gasoline,OTHER/UNK,Heavy,18
1/1/2020,90002,<2007,Gasoline,Unk,Heavy,11
1/1/2020,90003,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
1/1/2020,90003,2007,Gasoline,OTHER/UNK,Heavy,9
1/1/2020,90003,2008,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,18
1/1/2020,90003,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,22
1/1/2020,90003,2008,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90003,2009,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,25
1/1/2020,90003,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
1/1/2020,90003,2009,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90003,2009,Natural Gas,OTHER/UNK,Heavy,2
1/1/2020,90003,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,33
1/1/2020,90003,2010,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90003,2011,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
1/1/2020,90003,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
1/1/2020,90003,2011,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90003,2011,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90003,2011,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,90003,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,24
1/1/2020,90003,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
1/1/2020,90003,2012,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90003,2013,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
1/1/2020,90003,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
1/1/2020,90003,2013,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90003,2014,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
1/1/2020,90003,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,15
1/1/2020,90003,2015,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,13
1/1/2020,90003,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
1/1/2020,90003,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
1/1/2020,90003,2016,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90003,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90003,2017,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90003,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,90003,2018,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90003,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90003,<2007,Diesel and Diesel Hybrid,CHEVROLET,Heavy,12
1/1/2020,90003,<2007,Gasoline,CHEVROLET,Heavy,50
1/1/2020,90003,<2007,Gasoline,DODGE,Heavy,14
1/1/2020,90003,<2007,Diesel and Diesel Hybrid,FORD,Heavy,40
1/1/2020,90003,<2007,Gasoline,FORD,Heavy,53
1/1/2020,90003,<2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,46
1/1/2020,90003,<2007,Diesel and Diesel Hybrid,GMC,Heavy,12
1/1/2020,90003,<2007,Gasoline,GMC,Heavy,31
1/1/2020,90003,<2007,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,17
1/1/2020,90003,<2007,Diesel and Diesel Hybrid,ISUZU,Heavy,26
1/1/2020,90003,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
1/1/2020,90003,<2007,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90003,<2007,Gasoline,OTHER/UNK,Heavy,18
1/1/2020,90003,<2007,Gasoline,Unk,Heavy,12
1/1/2020,90004,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
1/1/2020,90004,2007,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90004,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90004,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,90004,2009,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90004,2009,Natural Gas,OTHER/UNK,Heavy,2
1/1/2020,90004,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90004,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
1/1/2020,90004,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
1/1/2020,90004,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
1/1/2020,90004,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
1/1/2020,90004,2014,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90004,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,19
1/1/2020,90004,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,17
1/1/2020,90004,2016,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90004,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,90004,2017,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90004,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,90004,2018,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90004,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,90004,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90004,<2007,Gasoline,CHEVROLET,Heavy,16
1/1/2020,90004,<2007,Gasoline,FORD,Heavy,22
1/1/2020,90004,<2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,11
1/1/2020,90004,<2007,Diesel and Diesel Hybrid,ISUZU,Heavy,15
1/1/2020,90004,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,32
1/1/2020,90004,<2007,Gasoline,OTHER/UNK,Heavy,20
1/1/2020,90005,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,90005,2007,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90005,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90005,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
1/1/2020,90005,2009,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90005,2009,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,90005,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90005,2010,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90005,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,90005,2011,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,90005,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90005,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
1/1/2020,90005,2013,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90005,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,9
1/1/2020,90005,2014,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90005,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,90005,2015,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90005,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
1/1/2020,90005,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
1/1/2020,90005,2017,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90005,2017,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90005,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90005,2018,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90005,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
1/1/2020,90005,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90005,2020,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90005,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
1/1/2020,90005,<2007,Gasoline,OTHER/UNK,Heavy,23
1/1/2020,90006,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90006,2007,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90006,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,21
1/1/2020,90006,2008,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90006,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
1/1/2020,90006,2009,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,90006,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,90006,2010,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90006,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90006,2011,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90006,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
1/1/2020,90006,2012,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90006,2012,Natural Gas,OTHER/UNK,Heavy,1
1/1/2020,90006,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90006,2013,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,90006,2013,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90006,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,11
1/1/2020,90006,2014,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90006,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
1/1/2020,90006,2015,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90006,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
1/1/2020,90006,2016,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90006,2016,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90006,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
1/1/2020,90006,2017,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90006,2017,Gasoline,OTHER/UNK,Heavy,4
1/1/2020,90006,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
1/1/2020,90006,2018,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90006,2018,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90006,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90006,2019,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90006,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90006,<2007,Gasoline,CHEVROLET,Heavy,14
1/1/2020,90006,<2007,Diesel and Diesel Hybrid,FORD,Heavy,23
1/1/2020,90006,<2007,Gasoline,FORD,Heavy,23
1/1/2020,90006,<2007,Diesel and Diesel Hybrid,ISUZU,Heavy,22
1/1/2020,90006,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,35
1/1/2020,90006,<2007,Gasoline,OTHER/UNK,Heavy,24
1/1/2020,90006,<2007,Other,OTHER/UNK,Heavy,1
1/1/2020,90007,2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
1/1/2020,90007,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,10
1/1/2020,90007,2007,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90007,2008,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,20
1/1/2020,90007,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,90007,2008,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90007,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,90007,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90007,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90007,2011,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90007,2012,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
1/1/2020,90007,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,90007,2012,Flex-Fuel,OTHER/UNK,Heavy,2
1/1/2020,90007,2013,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,14
1/1/2020,90007,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90007,2013,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90007,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,90007,2014,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90007,2014,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90007,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,16
1/1/2020,90007,2015,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90007,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
1/1/2020,90007,2016,Flex-Fuel,OTHER/UNK,Heavy,3
1/1/2020,90007,2016,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90007,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
1/1/2020,90007,2017,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90007,2017,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90007,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,90007,2018,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90007,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,14
1/1/2020,90007,2019,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90007,2020,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,90007,<2007,Gasoline,CHEVROLET,Heavy,23
1/1/2020,90007,<2007,Diesel and Diesel Hybrid,FORD,Heavy,18
1/1/2020,90007,<2007,Gasoline,FORD,Heavy,32
1/1/2020,90007,<2007,Diesel and Diesel Hybrid,FREIGHTLINER,Heavy,16
1/1/2020,90007,<2007,Gasoline,GMC,Heavy,11
1/1/2020,90007,<2007,Diesel and Diesel Hybrid,INTERNATIONAL,Heavy,17
1/1/2020,90007,<2007,Diesel and Diesel Hybrid,ISUZU,Heavy,11
1/1/2020,90007,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,24
1/1/2020,90007,<2007,Gasoline,OTHER/UNK,Heavy,21
1/1/2020,90008,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90008,2007,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90008,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,7
1/1/2020,90008,2008,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90008,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,90008,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90008,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,90008,2012,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90008,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,90008,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90008,2014,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90008,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
1/1/2020,90008,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,90008,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90008,2017,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90008,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,90008,2018,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90008,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,90008,<2007,Gasoline,FORD,Heavy,15
1/1/2020,90008,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,27
1/1/2020,90008,<2007,Gasoline,OTHER/UNK,Heavy,26
1/1/2020,90009,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
1/1/2020,90009,2007,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90009,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,5
1/1/2020,90009,2008,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90009,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,12
1/1/2020,90009,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90009,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90009,2012,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90009,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90009,2013,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90009,2014,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90009,2014,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90009,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90009,2016,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,90009,2016,Gasoline,OTHER/UNK,Heavy,3
1/1/2020,90009,2017,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90009,2017,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90009,2018,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90009,2019,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,90009,<2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,32
1/1/2020,90009,<2007,Gasoline,OTHER/UNK,Heavy,9
1/1/2020,90010,2007,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,3
1/1/2020,90010,2007,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90010,2008,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,8
1/1/2020,90010,2008,Gasoline,OTHER/UNK,Heavy,4
1/1/2020,90010,2009,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,2
1/1/2020,90010,2010,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90010,2011,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,6
1/1/2020,90010,2011,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90010,2011,Gasoline,OTHER/UNK,Heavy,5
1/1/2020,90010,2012,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,13
1/1/2020,90010,2012,Flex-Fuel,OTHER/UNK,Heavy,1
1/1/2020,90010,2012,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90010,2013,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,1
1/1/2020,90010,2013,Flex-Fuel,OTHER/UNK,Heavy,3
1/1/2020,90010,2013,Gasoline,OTHER/UNK,Heavy,1
1/1/2020,90010,2014,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
1/1/2020,90010,2014,Gasoline,OTHER/UNK,Heavy,2
1/1/2020,90010,2015,Diesel and Diesel Hybrid,OTHER/UNK,Heavy,4
